Search results from the CABI Invasive Species Compendium Advanced Datasheet Search 8/8/2021.,,,,,,,,,,,
"Search summary - (distribution:""6252001"" OR distribution:""4482348"") AND (type:""Full"") AND (group:""Plants"") AND (riskLikelihoods:""riskDifficultOrCostlyToControl"")",,,,,,,,,,,
"Citation:  CABI, 2021. Invasive Species Compendium. Wallingford, UK: CAB International. www.cabi.org/isc.",,,,,,,,,,,
"Search URL: https://www.cabi.org/isc/AdvancedSearch/#(distribution:""@@6252001"" OR distribution:""@@4482348"") AND (type:""Full"") AND (group:""Plants"") AND (riskLikelihoods:""riskDifficultOrCostlyToControl"")",,,,,,,,,,,
For terms and conditions see: https://www.cabi.org/terms-and-conditions/,,,,,,,,,,,
Preferred scientific name, International common name, ISC content, Plant pest, Taxonomic group, Domain, Kingdon, Phylum, Class, Order, Family, Datasheet URL
Phleum pratense, timothy grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/40248
Phormium tenax, New Zealand flax, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Liliales, Agavaceae, https://www.cabi.org/isc/datasheet/40302
Phragmites australis, common reed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/40514
Phyllostachys aurea, golden bamboo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/42072
Phyllostachys aureosulcata, yellow groove bamboo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/42069
Phyllostachys flexuosa, drooping timber bamboo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/116311
Phyllostachys reticulata, giant timber bamboo, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/42073
Physalis peruviana, Cape gooseberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/40713
Pilosella aurantiaca, orange hawkweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/27160
Pilosella caespitosa, yellow hawkweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/27161
Pilosella officinarum, mouse-ear hawkweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/27162
Pinus caribaea, Caribbean pine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Pinopsida, , Pinaceae, https://www.cabi.org/isc/datasheet/41573
Pinus contorta, lodgepole pine, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Pinopsida, , Pinaceae, https://www.cabi.org/isc/datasheet/41577
Pistia stratiotes, water lettuce, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Arales, Araceae, https://www.cabi.org/isc/datasheet/41496
Pithecellobium dulce, Manila tamarind, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/41187
Pittosporum undulatum, Australian cheesewood, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Pittosporales, Pittosporaceae, https://www.cabi.org/isc/datasheet/45705
Plantago major, broad-leaved plantain, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Plantaginales, Plantaginaceae, https://www.cabi.org/isc/datasheet/41814
Poa annua, annual meadowgrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/42485
Polygonum arenastrum, common knotweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/121176
Populus alba, silver-leaf poplar, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Salicales, Salicaceae, https://www.cabi.org/isc/datasheet/43426
Populus nigra, black poplar, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Salicales, Salicaceae, https://www.cabi.org/isc/datasheet/43535
Portulaca oleracea, purslane, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Portulacaceae, https://www.cabi.org/isc/datasheet/43609
Portulaca pilosa, kiss-me-quick, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Portulacaceae, https://www.cabi.org/isc/datasheet/116493
Potamogeton crispus, curlyleaf pondweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Zosterales, Potamogetonaceae, https://www.cabi.org/isc/datasheet/43664
Prosopis glandulosa, honey mesquite, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/44439
Prosopis juliflora, mesquite, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/43942
Prosopis pallida, mesquite, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/44447
Prosopis velutina, velvet mesquite, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/44457
Prunus campanulata, Taiwan cherry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/44268
Prunus serotina, black cherry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/44360
Prymnesium parvum, golden algae, Full, No, Plants, Eukaryota, Plantae, Haptophyta, Prymnesiophyceae, , Prymnesiaceae, https://www.cabi.org/isc/datasheet/121720
Pseudochattonella verruculosa, , Full, No, Plants, Eukaryota, Plantae, Heterokontophyta, Dictyochophyceae, Florenciellales, , https://www.cabi.org/isc/datasheet/108305
Psidium cattleianum, strawberry guava, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/45135
Psidium guajava, guava, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/45141
Pteridium aquilinum, bracken, Full, Yes, Plants, Eukaryota, Plantae, Pteridophyta, Pteridopsida, , Dennstaedtiaceae, https://www.cabi.org/isc/datasheet/45596
Pueraria montana var. lobata, kudzu, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/45903
Rhamnus cathartica, buckthorn, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rhamnales, Rhamnaceae, https://www.cabi.org/isc/datasheet/46996
Rhaponticum repens, Russian knapweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/2946
Rhizophora mangle, red mangrove, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rhizophorales, Rhizophoraceae, https://www.cabi.org/isc/datasheet/47509
Rhus typhina, staghorn sumac, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Sapindales, Anacardiaceae, https://www.cabi.org/isc/datasheet/47400
Robinia pseudoacacia, black locust, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/47698
Rosa rugosa, rugosa rose, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/47835
Rottboellia cochinchinensis, itch grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/47782
Rubus argutus, sawtooth blackberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/118973
Rubus ellipticus, yellow Himalayan raspberry, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/47994
Rubus fruticosus, blackberry, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/47995
Rubus niveus, Mysore raspberry, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/107939
Rubus parviflorus, thimbleberry, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/48013
Rudbeckia laciniata, cutleaf coneflower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/48032
Rumex obtusifolius, broad-leaved dock, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Polygonales, Polygonaceae, https://www.cabi.org/isc/datasheet/48064
Salix cinerea, grey sallow, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Salicales, Salicaceae, https://www.cabi.org/isc/datasheet/48540
Salix fragilis, crack willow, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Salicales, Salicaceae, https://www.cabi.org/isc/datasheet/48577
Salsola kali, common saltwort, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Chenopodiaceae, https://www.cabi.org/isc/datasheet/50297
Salsola paulsenii, barbwire Russian thistle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Chenopodiaceae, https://www.cabi.org/isc/datasheet/116867
Salvinia molesta, kariba weed, Full, Yes, Plants, Eukaryota, Plantae, Pteridophyta, Filicopsida, Hydropteridales, Salviniaceae, https://www.cabi.org/isc/datasheet/48447
Sargassum muticum, wire weed, Full, No, Plants, Eukaryota, Plantae, Phaeophyta, Phaeophyceae, Fucales, Sargassaceae, https://www.cabi.org/isc/datasheet/108973
Schefflera actinophylla, umbrella tree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Araliales, Araliaceae, https://www.cabi.org/isc/datasheet/48920
Schinus terebinthifolius, Brazilian pepper tree, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Sapindales, Anacardiaceae, https://www.cabi.org/isc/datasheet/49031
Securigera varia, crown vetch, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/17598
Senecio jacobaea, common ragwort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/49558
Senecio madagascariensis, fireweed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/49565
Senecio vulgaris, , Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/49571
Senna obtusifolia, sicklepod, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/49593
Sesbania punicea, red sesbania, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/49464
Sicyos angulatus, burcucumber, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Violales, Cucurbitaceae, https://www.cabi.org/isc/datasheet/49978
Sida acuta, sida, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Malvaceae, https://www.cabi.org/isc/datasheet/49985
Silene latifolia subsp. alba, white campion, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Caryophyllales, Caryophyllaceae, https://www.cabi.org/isc/datasheet/33165
Solanum elaeagnifolium, silverleaf nightshade, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/50516
Solanum sisymbriifolium, sticky nightshade, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/117241
Solanum viarum, tropical soda apple, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Solanales, Solanaceae, https://www.cabi.org/isc/datasheet/50562
Solidago canadensis, Canadian goldenrod, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/50599
Soliva sessilis, , Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/108899
Sonchus asper, spiny sow-thistle, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/110319
Sonchus oleraceus, common sowthistle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/50584
Sorghum halepense, Johnson grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/50624
Spartina alterniflora, smooth cordgrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/107740
Spartina anglica, common cordgrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/107739
Spartium junceum, Spanish broom, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/51145
Spathodea campanulata, African tulip tree, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Bignoniaceae, https://www.cabi.org/isc/datasheet/51139
Spermacoce verticillata, shrubby false buttonwood, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Rubiaceae, https://www.cabi.org/isc/datasheet/9479
Sphagneticola trilobata, wedelia, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/56714
Spiraea chamaedryfolia, germander meadowsweet, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rosales, Rosaceae, https://www.cabi.org/isc/datasheet/121882
Sporobolus africanus, rat’s tail grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/117302
Sporobolus pyramidalis, giant rat’s tail grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/23258738
Sporobolus pyramidatus, whorled dropseed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/117309
Striga asiatica, witch weed, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Orobanchaceae, https://www.cabi.org/isc/datasheet/51786
Syzygium jambos, rose apple, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Myrtaceae, https://www.cabi.org/isc/datasheet/52443
Tamarix aphylla, athel, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Tamaricales, Tamaricaceae, https://www.cabi.org/isc/datasheet/52483
Tamarix chinensis, five-stamen tamarisk, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Tamaricales, Tamaricaceae, https://www.cabi.org/isc/datasheet/52487
Tamarix parviflora, small-flower tamarisk, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Tamaricales, Tamaricaceae, https://www.cabi.org/isc/datasheet/52499
Tamarix ramosissima, saltcedar, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Tamaricales, Tamaricaceae, https://www.cabi.org/isc/datasheet/52503
Tecoma stans, yellow bells, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Scrophulariales, Bignoniaceae, https://www.cabi.org/isc/datasheet/52951
Tephrosia candida, white tephrosia, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/53243
Themeda quadrivalvis, grader grass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/53532
Tibouchina herbacea, cane tibouchina, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Melastomataceae, https://www.cabi.org/isc/datasheet/117534
Tithonia diversifolia, Mexican sunflower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/54020
Tithonia rotundifolia, red sunflower, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/120140
Tradescantia fluminensis, wandering Jew, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Commelinales, Commelinaceae, https://www.cabi.org/isc/datasheet/54389
Trapa natans, waterchestnut, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Myrtales, Trapaceae, https://www.cabi.org/isc/datasheet/55040
Triadica sebifera, Chinese tallow tree, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Euphorbiales, Euphorbiaceae, https://www.cabi.org/isc/datasheet/48351
Tripsacum dactyloides, eastern gamagrass, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/54621
Triumfetta rhomboidea, diamond burbark, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Tiliaceae, https://www.cabi.org/isc/datasheet/54903
Triumfetta semitriloba, burweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Malvales, Tiliaceae, https://www.cabi.org/isc/datasheet/54905
Typha domingensis, southern cattail, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Typhales, Typhaceae, https://www.cabi.org/isc/datasheet/54296
Typha latifolia, broadleaf cattail, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Typhales, Typhaceae, https://www.cabi.org/isc/datasheet/54297
Typha x glauca, hybrid cattail, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Typhales, Typhaceae, https://www.cabi.org/isc/datasheet/107745
Ulex europaeus, gorse, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Fabales, Fabaceae, https://www.cabi.org/isc/datasheet/55561
Ulva pertusa, , Full, No, Plants, Eukaryota, Plantae, Chlorophyta, Chlorophyceae, Ulvales, Ulvaceae, https://www.cabi.org/isc/datasheet/108335
Ulva reticulata, ribbon sea lettuce, Full, No, Plants, Eukaryota, Plantae, Chlorophyta, Chlorophyceae, Ulvales, Ulvaceae, https://www.cabi.org/isc/datasheet/117717
Undaria pinnatifida, Asian kelp, Full, No, Plants, Eukaryota, Plantae, Phaeophyta, Phaeophyceae, Laminariales, Alariaceae, https://www.cabi.org/isc/datasheet/59979
Urochloa decumbens, signal grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/9665
Urochloa distachya, signal grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/9664
Urochloa panicoides, liverseed grass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/55773
Urochloa platyphylla, broadleaf signalgrass, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/9669
Urtica dioica, stinging nettle, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Urticales, Urticaceae, https://www.cabi.org/isc/datasheet/55911
Vallisneria spiralis, eelweed, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Hydrocharitales, Hydrocharitaceae, https://www.cabi.org/isc/datasheet/56573
Vincetoxicum nigrum, black swallowwort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Asclepiadaceae, https://www.cabi.org/isc/datasheet/55103
Vincetoxicum rossicum, European swallowwort, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Gentianales, Asclepiadaceae, https://www.cabi.org/isc/datasheet/55104
Vulpia myuros, annual fescue, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Monocotyledonae, Cyperales, Poaceae, https://www.cabi.org/isc/datasheet/117880
Xanthium spinosum, bathurst burr, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/56863
Youngia japonica, oriental false hawksbeard, Full, Yes, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Asterales, Asteraceae, https://www.cabi.org/isc/datasheet/117921
Ziziphus mauritiana, jujube, Full, No, Plants, Eukaryota, Plantae, Spermatophyta, Dicotyledonae, Rhamnales, Rhamnaceae, https://www.cabi.org/isc/datasheet/57556
